HOSP BELLA VISTA,18.1868,-67.1192,STATE ROAD 349,MAYAGUEZ,PR,(787) 834-2350,MAYAGUEZ,http://www.bvhpr.org
HEALTHEAST ST JOHNS HOSPITAL,45.0291,-93.0339,1575 BEAM AVENUE,ST PAUL,MN,(651) 232-7000,RAMSEY,http://www.stjohnshospital-mn.org
HOSP SAN ANTONIO INC,18.2032,-67.141,CALLE POST 18 NORTE,MAYAGUEZ,PR,(787) 834-0050,MAYAGUEZ,Not Available
UNIVERSITY OF MN MED CTR,44.9677,-93.2381,2450 RIVERSIDE AVENUE,MINNEAPOLIS,MN,(612) 273-3000,HENNEPIN,http://www.fairview.org
QUEEN OF THE VALLEY HOSPITAL - NAPA,38.3245,-122.297,1000 TRANCAS STREET,NAPA,CA,NOT AVAILABLE,NAPA,http://www.thequeen.org
SUTTER DAVIS HOSPITAL,38.5625,-121.771,2000 SUTTER PLACE,DAVIS,CA,NOT AVAILABLE,YOLO,http://www.sutterhealth.org
BANNER ESTRELLA MEDICAL CENTER,33.4786,-112.258,9201 W. THOMAS RD.,PHOENIX,AZ,NOT AVAILABLE,MARICOPA,"http://www.bannerhealth.com/Locations/Arizona/Banner+Behavioral
+Health"
BANNER GATEWAY MEDICAL CENTER,33.3848,-111.723,1900 N. HIGLEY RD.,GILBERT,AZ,NOT AVAILABLE,MARICOPA,"http://www.bannerhealth.com/Locations/Arizona/Banner+Behavioral
+Health"
BANNER - UNIVERSITY MEDICAL CENTER PHOENIX CAMPUS,33.4644,-112.057,1111 EAST MCDOWELL ROAD,PHOENIX,AZ,NOT AVAILABLE,MARICOPA,"http://www.bannerhealth.com/Locations/Arizona/Banner+Behavioral
+Health"
PHOENIX CHILDREN'S HOSPITAL,33.4789,-112.04,1919 E. THOMAS RD.,PHOENIX,AZ,NOT AVAILABLE,MARICOPA,http://www.phoenixchildrens.com
ABRAZO WEST CAMPUS,33.4618,-112.353,13677 W MCDOWELL ROAD,GOODYEAR,AZ,(623) 882-1500,MARICOPA,https://www.abrazohealth.com
SUTTER COAST HOSPITAL,41.7737,-124.194,800 EAST WASHINGTON BOULEVARD,CRESCENT CITY,CA,NOT AVAILABLE,DEL NORTE,http://www.sutterhealth.org
SONORA REGIONAL MEDICAL CENTER - FAIRVIEW,37.9797,-120.391,179 SOUTH FAIRVIEW LANE,SONORA,CA,NOT AVAILABLE,TUOLUMNE,http://www.sonoramedicalcenter.org/
REGIONAL MEDICAL CENTER BAYONET POINT,28.362,-82.6883,14000 FIVAY RD,HUDSON,FL,(727) 819-2929,PASCO,http://www.rmchealth.com
SONORA REGIONAL MEDICAL CENTER - GREENLEY,37.9772,-120.371,1000 GREENLEY ROAD,SONORA,CA,NOT AVAILABLE,TUOLUMNE,http://www.sonoramedicalcenter.org/
GEORGE E WEEMS MEMORIAL HOSPITAL,29.7245,-84.9926,135 AVE G,APALACHICOLA,FL,(850) 653-8853,FRANKLIN,http://www.weemsmemorial.com
LEGACY GOOD SAMARITAN MEDICAL CENTER,45.5303,-122.697,"1015 NW 22ND AVENUE, W121",PORTLAND,OR,NOT AVAILABLE,MULTNOMAH,www.legacyhealth.org
MONTGOMERY COUNTY MEMORIAL HOSPITAL,41.0143,-95.2165,2301 EASTERN AVENUE,RED OAK,IA,(712) 623-7000,MONTGOMERY,http://www.mcmh.org
FLORIDA HOSPITAL FLAGLER,29.479,-81.189,60 MEMORIAL MEDICAL PKWY,PALM COAST,FL,(386) 586-2000,FLAGLER,http://www.floridahospitalflagler.com/
OREGON STATE HOSPITAL,45.5317,-122.664,1121 NE 2ND AVENUE,PORTLAND,OR,NOT AVAILABLE,MULTNOMAH,www.oregon.gov/oha/amh/osh/pages
COPPER QUEEN COMMUNITY HOSPITAL,31.4178,-109.883,101 COLE AVE,BISBEE,AZ,NOT AVAILABLE,COCHISE,http://www.cqch.org
DEVEREUX HOSPITAL AND CHILDREN'S CENTER OF FLORIDA,28.2341,-80.7082,8000 DEVEREUX DR,VIERA,FL,(321) 242-9100,BREVARD,http://www.devereux.org
PROVIDENCE PORTLAND MEDICAL CENTER,45.5275,-122.614,4805 NE GLISAN STREET,PORTLAND,OR,NOT AVAILABLE,MULTNOMAH,http://oregon.providence.org/patients/facilities/providence-portland-medical-center/Pages/default.aspx
ALAMEDA CO MED CTR - FAIRMONT CAMPUS,37.7077,-122.119,15400 FOOTHILL BOULEVARD,SAN LEANDRO,CA,NOT AVAILABLE,ALAMEDA,http://www.fairmontahs.org/
HEALTHSOUTH SEA PINES REHABILITATION HOSPITAL,28.0555,-80.6201,101 E FLORIDA AVE,MELBOURNE,FL,(321) 984-4600,BREVARD,http://www.healthsouthseapines.com
SHRINERS HOSPITAL FOR CHILDREN-PORTLAND,45.5008,-122.684,3101 SW SAM JACKSON PARK ROAD,PORTLAND,OR,NOT AVAILABLE,MULTNOMAH,"www.shrinershospitalsforchildren.org

www.shrinershospitalsforchildren.org"
ALAMEDA HOSPITAL-SOUTH SHORE CONVALESCENT HOSPITAL,37.7618,-122.254,625 WILLOW STREET,ALAMEDA,CA,NOT AVAILABLE,ALAMEDA,http://www.alamedahospital.org
PALM BAY HOSPITAL,27.9994,-80.6109,1425 MALABAR RD NE,PALM BAY,FL,(321) 434-8000,BREVARD,http://palmbayhospital.com/hospitals_services/pbch/index.cfm
PORTLAND VA MEDICAL CENTER,45.4972,-122.684,3710 SW U.S. VETERANS HOSPITAL RD,PORTLAND,OR,(503) 220-8262,MULTNOMAH,www.portland.va.gov/
ALTA BATES SUMMIT MED CTR-HERRICK CAMPUS,37.8644,-122.269,2001 DWIGHT WAY,BERKELEY,CA,NOT AVAILABLE,ALAMEDA,http://www.altabatessummit.com
NORTH FLORIDA REGIONAL MEDICAL CENTER,29.6606,-82.4122,6500 NEWBERRY RD,GAINESVILLE,FL,(352) 333-4000,ALACHUA,http://www.nfrmc.com
QUINCY VALLEY MEDICAL CENTER,47.2309,-119.868,908 10TH AVE SW,QUINCY,WA,(509) 787-3531,GRANT,www.quincyhospital.org
SELECT SPECIALTY HOSPITAL GAINESVILLE,29.6321,-82.364,2708 SW ARCHER RD,GAINESVILLE,FL,(352) 337-3240,ALACHUA,http://www.selectspecialtyhospitals.com/company/locations/gainesville.aspx
ALTA BATES SUMMIT MED CTR-SUMMIT CAMPUS-HAWTHORNE,37.8212,-122.263,350 HAWTHORNE AVENUE,OAKLAND,CA,NOT AVAILABLE,ALAMEDA,http://www.altabatessummit.com
BLUE MOUNTAIN RECOVERY CENTER,45.6714,-118.822,2600 WESTGATE,PENDLETON,OR,NOT AVAILABLE,UMATILLA,http://www.oregon.gov/OHA/amh/pages/bmrc/index.aspx
BROWARD HEALTH IMPERIAL POINT,26.2071,-80.1109,6401 N FEDERAL HWY,FORT LAUDERDALE,FL,(954) 776-8500,BROWARD,http://www.browardhealth.org/Default.aspx?id=4&sid=4&CWFriendlyUrl=true
KAISER FND HOSP - FREMONT,37.5528,-121.975,39400 PASEO PADRE PARKWAY,FREMONT,CA,NOT AVAILABLE,ALAMEDA,http://www.kaiserpermanente.org
ST ANTHONY HOSPITAL,45.6732,-118.769,1601 SE COURT AVENUE,PENDLETON,OR,(541) 276-5121,UMATILLA,www.sahpendleton.org
KINDRED HOSPITAL-SOUTH FLORIDA-HOLLYWOOD,26.0098,-80.1443,1859 VAN BUREN ST,HOLLYWOOD,FL,(954) 920-9000,BROWARD,http://www.khsfhollywood.com/
KAISER FND HOSP - HAYWARD/FREMONT,37.6307,-122.095,27400 HESPERIAN BOULEVARD,HAYWARD,CA,NOT AVAILABLE,ALAMEDA,http://www.kaiserpermanente.org
ST. MARY'S HOSPITAL AND CLINICS,46.0504,-116.353,P.O. BOX 137,COTTONWOOD,ID,(208) 962-3251,IDAHO,www.smh-cvhc.org
MEMORIAL HOSPITAL PEMBROKE,26.0298,-80.2456,7800 SHERIDAN ST,PEMBROKE PINES,FL,(954) 962-9650,BROWARD,http://www.memorialpembroke.com/
KAISER FND HOSP - OAKLAND CAMPUS,37.8247,-122.257,280 W. MACARTHUR BOULEVARD,OAKLAND,CA,NOT AVAILABLE,ALAMEDA,http://www.kaiserpermanente.org
KENNEWICK GENERAL HOSPITAL,46.1992,-119.119,900 AUBURN ST S,KENNEWICK,WA,(509) 586-6111,BENTON,www.kennewickgeneral.com
MEMORIAL REGIONAL HOSPITAL SOUTH,26.0022,-80.1799,3600 WASHINGTON ST,HOLLYWOOD,FL,(954) 518-5001,BROWARD,http://www.memorialregionalsouth.com
KINDRED HOSPITAL - SAN FRANCISCO BAY AREA,37.7162,-122.131,2800 BENEDICT DRIVE,SAN LEANDRO,CA,NOT AVAILABLE,ALAMEDA,http://www.kindredhospitalsfba.com
JEFFERSON HEALTHCARE,48.106,-122.789,834 SHERIDAN ST,PORT TOWNSEND,WA,(360) 385-2200,JEFFERSON,www.jeffersonhealthcare.org
NORTH SHORE MEDICAL CENTER - FMC CAMPUS,26.1634,-80.2186,5000 W OAKLAND PARK BLVD,LAUDERDALE LAKES,FL,(954) 735-6000,BROWARD,http://www.fmc-campus.com
VALLEY MEMORIAL HOSPITAL - LIVERMORE,37.6773,-121.782,1111 E. STANLEY BOULEVARD,LIVERMORE,CA,NOT AVAILABLE,ALAMEDA,http://www.valleycare.com
EVERGREEN HOSPITAL MEDICAL CENTER,47.7159,-122.178,12040 128TH ST NE,KIRKLAND,WA,(425) 899-1000,KING,www.evergreenhospital.org
WESTSIDE REGIONAL MEDICAL CENTER,26.1233,-80.2597,8201 W BROWARD BLVD,PLANTATION,FL,(954) 476-3915,BROWARD,http://www.westsideregional.com
SAN JOAQUIN GENERAL HOSPITAL,37.8867,-121.283,500 WEST HOSPITAL ROAD,FRENCH CAMP,CA,NOT AVAILABLE,SAN JOAQUIN,http://sjgeneralhospital.com/
VA PUGET SOUND HEALTH CARE SYSTEM,47.5632,-122.308,1660 S. COLUMBIAN WAY,SEATTLE,WA,(206) 762-1010,KING,www.va.gov
CHARLOTTE REGIONAL MEDICAL CENTER,26.9409,-82.0403,809 E MARION AVE,PUNTA GORDA,FL,(941) 637-3128,CHARLOTTE,http://www.rmchealth.com
SUTTER TRACY COMMUNITY HOSPITAL,37.7442,-121.434,1420 NORTH TRACY BOULEVARD,TRACY,CA,NOT AVAILABLE,SAN JOAQUIN,http://www.suttertracy.org
SWEDISH MEDICAL CENTER - CHERRY HILL CAMPUS,47.6077,-122.311,500 17TH AVE,SEATTLE,WA,(206) 320-2000,KING,http://www.swedish.org/
FAWCETT MEMORIAL HOSPITAL,26.9884,-82.0981,21298 OLEAN BLVD,PORT CHARLOTTE,FL,(941) 629-1181,CHARLOTTE,http://www.fawcetthospital.com
GOOD SAMARITAN HOSPITAL-SAN JOSE,37.2521,-121.947,2425 SAMARITAN DRIVE,SAN JOSE,CA,NOT AVAILABLE,SANTA CLARA,http://www.goodsamsanjose.com
ST. FRANCIS HOSPITAL,47.2927,-122.327,34515 9TH AVENUE SOUTH,FEDERAL WAY,WA,(253) 838-9700,KING,www.fhshealth.org
PEACE RIVER REGIONAL MEDICAL CENTER,26.9889,-82.0957,2500 HARBOR BLVD,PORT CHARLOTTE,FL,(941) 766-4122,CHARLOTTE,http://www.charlotteregional.com/locations/peace-river-regional-medical-center
DORMINY MEDICAL CENTER,31.6976,-83.2601,"200 PERRY HOUSE ROAD, BOX 1447",FITZGERALD,GA,(229) 424-7100,BEN HILL,http://www.dorminymedical.org
GROUP HEALTH EASTSIDE HOSPITAL,47.6343,-122.135,2700 152ND NE,REDMOND,WA,NOT AVAILABLE,KING,www.ghc.org/
SEVEN RIVERS REGIONAL MEDICAL CENTER,28.952,-82.6245,6201 N SUNCOAST BLVD,CRYSTAL RIVER,FL,(352) 795-6560,CITRUS,http://www.srrmc.com
YALE-NEW HAVEN HOSPITAL,41.3047,-72.9354,20 YORK ST,NEW HAVEN,CT,(203) 688-4242,NEW HAVEN,http://www.ynhh.org
SILVERTON HOSPITAL,45.0047,-122.79,342 FAIRVIEW STREET,SILVERTON,OR,NOT AVAILABLE,MARION,silvertonhealth.org
FISHERMEN'S HOSPITAL,24.7104,-81.0944,3301 OVERSEAS HWY,MARATHON,FL,(305) 743-5576,MONROE,http://www.fishermenshospital.com
MEMORIAL HOSPITAL,40.8712,-98.0106,1423 SEVENTH ST,AURORA,NE,(402) 694-3171,HAMILTON,http://www.memorialcommunityhealth.org/
"ST ALPHONSUS MEDICAL CENTER - BAKER CITY, INC",44.7952,-117.847,3325 POCAHONTAS ROAD,BAKER CITY,OR,NOT AVAILABLE,BAKER,http://www.saintalphonsus.org/bakercity
ANNE BATES LEACH EYE HOSPITAL,25.7911,-80.2108,900 NW 17TH ST,MIAMI,FL,(305) 326-6000,MIAMI-DADE,http://www.bascompalmer.org
HARLAN COUNTY HEALTH SYSTEM,40.105,-99.3649,717 NORTH BROWN ST,ALMA,NE,(308) 928-2151,HARLAN,http://www.harlancountyhealth.com
SAMARITAN LEBANON COMMUNITY HOSPITAL,44.5513,-122.907,525 N SANTIAM HIGHWAY,LEBANON,OR,NOT AVAILABLE,LINN,www.samhealth.org
AVENTURA HOSPITAL AND MEDICAL CENTER,25.9702,-80.1454,20900 BISCAYNE BLVD,AVENTURA,FL,(305) 682-7000,MIAMI-DADE,http://www.aventurahospital.com
TRI VALLEY HEALTH SYSTEM,40.2806,-100.18,1305 WEST HIGHWAY 34,CAMBRIDGE,NE,(308) 697-3329,FURNAS,http://www.trivalleyhealth.com
THE REGIONAL MEDICAL CENTER OF ACADIANA,30.1977,-92.0771,2810 AMBASSSADOR CAFFERY PARKWAY,LAFAYETTE,LA,(337) 981-2949,LAFAYETTE,http://www.medicalcenterofacadiana.com
BAPTIST HOSPITAL OF MIAMI,25.6844,-80.3388,8900 N KENDALL DR,MIAMI,FL,(786) 596-1960,MIAMI-DADE,http://www.baptisthealth.net
FRANKLIN COUNTY MEMORIAL HOSPITAL,40.1018,-98.9541,1406 Q ST,FRANKLIN,NE,(308) 425-6221,FRANKLIN,http://www.fcmh.com
PARK PLACE SURGICAL HOSPITAL,30.2072,-92.0177,901 WILSON ST,LAFAYETTE,LA,(337) 237-8119,LAFAYETTE,http://www.parkplacesurgery.com/
CORAL GABLES HOSPITAL,25.7438,-80.2548,3100 DOUGLAS RD,CORAL GABLES,FL,(305) 445-8461,MIAMI-DADE,http://www.coralgableshospital.com
FREMONT AREA MEDICAL CENTER,41.4524,-96.4918,450 EAST 23RD ST,FREMONT,NE,(402) 721-1610,DODGE,http://www.famc.org
LADY OF THE SEA GENERAL HOSPITAL,29.4569,-90.3114,200 W 134TH PL,CUT OFF,LA,(985) 632-6401,LAFOURCHE,http://www.losgh.org
DOUGLAS GARDENS HOSPITAL,25.8228,-80.1924,5200 NE 2ND AVE,MIAMI,FL,(305) 514-8505,MIAMI-DADE,http://www.mjhha.org
OMAHA VA MEDICAL CENTER (VA NEBRASKA WESTERN IOWA HEALTHCARE SYSTEM),41.2426,-95.9744,4101 WOOLWORTH AVENUE,OMAHA,NE,(800) 451-5796,DOUGLAS,http://www.nebraskamed.com
CRESCENT CITY SPECIALTY HOSPITAL,29.8852,-90.0298,535 COMMERCE ST STE B,GRETNA,LA,(504) 391-1500,JEFFERSON,http://ccshospital.org/contact.html
HEALTHSOUTH REHABILITATION HOSPITAL OF MIAMI,25.5749,-80.341,20601 OLD CUTLER RD,MIAMI,FL,(305) 251-3800,MIAMI-DADE,http://www.healthsouthmiami.com
THE NEBRASKA MEDICAL CENTER,41.2552,-95.9786,987400 NEBRASKA MEDICAL CENTER,OMAHA,NE,(402) 552-2040,DOUGLAS,http://www.nebraskamed.com
OMEGA HOSPITAL,29.9991,-90.1592,2525 SEVERN AVE,METAIRIE,LA,(504) 832-4200,JEFFERSON,http://www.omega-institute.com
JACKSON MEMORIAL HOSPITAL,25.7923,-80.2135,1611 NW 12TH AVE,MIAMI,FL,(305) 585-1111,MIAMI-DADE,http://www.jacksonhealth.org/jackson-memorial.asp
LASTING HOPE RECOVERY CENTER,41.2559,-95.9485,415 SOUTH 25TH AVENUE,OMAHA,NE,(402) 717-5300,DOUGLAS,http://www.alegentcreighton.com/
TULANE - LAKESIDE HOSPITAL,29.9968,-90.1866,4700 S I 10 SERVICE RD W,METAIRIE,LA,(504) 780-8282,JEFFERSON,http://tulanehealthcare.com/tulanelakeside/
JACKSON SOUTH COMMUNITY HOSPITAL,25.6297,-80.3447,9333 SW 152ND ST,MIAMI,FL,(305) 251-2500,MIAMI-DADE,http://www.jacksonhealth.org/jackson-south.asp
METHODIST WOMEN'S HOSPITAL,41.2646,-96.2123,707 NORTH 190TH PLAZA,OMAHA,NE,(402) 815-4000,DOUGLAS,www.bestcare.org
ST. CHARLES SURGICAL HOSPITAL,29.9375,-90.0771,1717 ST. CHARLES AVE,NEW ORLEANS,LA,(504) 529-6600,ORLEANS,http://www.scsh.com
KINDRED HOSPITAL-SOUTH FLORIDA-CORAL GABLES,25.7637,-80.2789,5190 SW 8TH ST,CORAL GABLES,FL,(305) 448-1585,MIAMI-DADE,http://www.khcoralgables.com/
SELECT SPECIALTY HOSPITAL - OMAHA (CENTRAL CAMPUS),41.2408,-96.0302,1870 SOUTH 75TH STREET,OMAHA,NE,(402) 361-5755,DOUGLAS,"http://www.selectspecialtyhospitals.com/company/locations/omahac
entral.aspx"
TULANE MEDICAL CENTER,29.9548,-90.0769,1415 TULANE AVE,NEW ORLEANS,LA,(504) 988-5263,ORLEANS,http://www.tuhc.com
LARKIN COMMUNITY HOSPITAL,25.7056,-80.2932,7031 SW 62ND AVE,SOUTH MIAMI,FL,(305) 284-7500,MIAMI-DADE,http://www.larkinhospital.com
ST FRANCIS MEMORIAL HOSPITAL,41.8435,-96.7061,430 NORTH MONITOR ST,WEST POINT,NE,(402) 372-2404,CUMING,http://www.fcswp.org
FRANKLIN FOUNDATION HOSPITAL,29.8007,-91.5238,1097 NORTHWEST BLVD,FRANKLIN,LA,(337) 828-0760,ST. MARY,http://www.franklinfoundation.org
MERCY HOSPITAL,25.7402,-80.2144,3663 S MIAMI AVE,MIAMI,FL,(305) 854-4400,MIAMI-DADE,http://mercymiami.com/
SIDNEY REGIONAL MEDICAL CENTER,41.1379,-102.973,645 OSAGE ST,SIDNEY,NE,(308) 254-5825,CHEYENNE,http://www.sidneyrmc.com
PHYSICIANS MEDICAL CENTER,29.5996,-90.7484,218 CORPORATE DR,HOUMA,LA,(985) 853-1390,TERREBONNE,http://physicianshouma.com/
METROPOLITAN HOSPITAL OF MIAMI,25.7783,-80.2936,5959 NW 7TH ST,MIAMI,FL,(305) 264-1000,MIAMI-DADE,http://www.mhmiami.com
COMMUNITY HOSPITAL,40.2054,-100.608,1301 EAST H ST,MCCOOK,NE,(308) 344-2650,RED WILLOW,http://www.chmccook.org
ABROM KAPLAN MEMORIAL HOSPITAL,30.0081,-92.2971,1310 W 7TH ST,KAPLAN,LA,(337) 643-8300,VERMILION,http://www.lafayettegeneral.com
PALMETTO GENERAL HOSPITAL,25.8858,-80.3264,2001 W 68TH ST,HIALEAH,FL,(305) 823-5000,MIAMI-DADE,http://www.palmettogeneral.com
ST. JAMES PARISH HOSPITAL,30.0519,-90.704,1645 LUTCHER AVE,LUTCHER,LA,(225) 869-5512,ST. JAMES,http://www.sjph.org
OAKLAND MERCY HOSPITAL,41.8349,-96.4592,601 EAST SECOND ST,OAKLAND,NE,(402) 685-5601,BURT,http://www.oaklandhospital.org
SELECT SPECIALTY HOSPITAL-MIAMI,25.7768,-80.2106,955 NW 3RD ST,MIAMI,FL,(305) 416-5700,MIAMI-DADE,http://www.selectspecialtyhospitals.com/company/locations/miami.aspx
CENTRAL VALLEY MEDICAL CENTER,39.7315,-111.838,48 WEST 1500 NORTH,NEPHI,UT,(435) 623-3000,JUAB,http://www.cvmed.net
CHADRON COMMUNITY HOSPITAL AND HEALTH SERVICES,42.8229,-103.014,825 CENTENNIAL DRIVE,CHADRON,NE,(308) 432-5586,DAWES,http://www.chadronhospital.com
SOUTHERN WINDS HOSPITAL,25.8603,-80.3215,4225 W 20TH AVE,HIALEAH,FL,(305) 558-9700,MIAMI-DADE,http://westchestergeneralhospital.com/southern-winds-hospital/
GOTHENBURG MEMORIAL HOSPITAL,40.9389,-100.153,910 20TH ST,GOTHENBURG,NE,(308) 537-3661,DAWSON,http://www.ghospital.org
VALLEY VIEW MEDICAL CENTER,37.6998,-113.067,1303 NORTH MAIN STREET,CEDAR CITY,UT,(435) 868-5000,IRON,http://www.ihc.com
ST CATHERINE'S REHABILITATION HOSPITAL,25.8899,-80.1777,1050 NE 125TH ST,NORTH MIAMI,FL,(305) 891-8850,MIAMI-DADE,http://www.catholichealthservices.org/rehabilitation-hospitals/catholic-health-services.aspx?nd=80
COZAD COMMUNITY HOSPITAL,40.8636,-99.9825,300 EAST 12TH ST,COZAD,NE,(308) 784-2261,DAWSON,http://www.cozadhealthcare.com
DIXIE REGIONAL MEDICAL CENTER,37.0991,-113.576,544 SOUTH 400 EAST (FLOOD ST),SAINT GEORGE,UT,(435) 251-1000,WASHINGTON,http://www.intermountainhealthcare.org
ST CATHERINE'S WEST REHABILITATION HOSPITAL,25.8838,-80.343,8850 NW 122ND ST,HIALEAH GARDENS,FL,(305) 351-7181,MIAMI-DADE,http://www.catholichealthservices.org/rehabilitation-hospitals/catholic-health-services.aspx?nd=174
LEXINGTON REGIONAL HEALTH CENTER,40.7859,-99.7588,1201 NORTH ERIE ST,LEXINGTON,NE,(308) 324-5651,DAWSON,http://www.lexingtonregional.org
CASTLEVIEW HOSPITAL,39.6052,-110.833,300 NORTH HOSPITAL DRIVE,PRICE,UT,(435) 637-4800,CARBON,http://www.castleviewhospital.net
UNIVERSITY OF MIAMI HOSPITAL,25.7887,-80.2159,1400 NW 12TH AVE,MIAMI,FL,(305) 689-5151,MIAMI-DADE,http://www.umiamihospital.com
JENNIE M MELHAM MEMORIAL MEDICAL CENTER,41.4094,-99.6319,145 MEMORIAL DRIVE,BROKEN BOW,NE,(308) 872-4100,CUSTER,http://www.brokenbow-ne.com/community/healthcare/melham.htm
DE QUEEN MEDICAL CENTER,34.0481,-94.3526,1306 WEST COLLIN RAYE DRIVE,DE QUEEN,AR,(870) 642-7572,SEVIER,http://www.dequeenhospital.com
WEST GABLES REHABILITATION HOSPITAL,25.747,-80.3167,2525 SW 75TH AVE,MIAMI,FL,(305) 262-6800,MIAMI-DADE,http://www.westgablesrehabhospital.com/
BROWN COUNTY HOSPITAL,42.5445,-99.8496,945 EAST ZERO ST,AINSWORTH,NE,(402) 387-2800,BROWN,http://www.browncountyhospital.org
MERCY HOSPITAL FORT SMITH,35.3559,-94.3521,7301 ROGERS AVENUE,FORT SMITH,AR,(479) 314-6000,SEBASTIAN,http://www.stedwardmercy.com
WEST KENDALL BAPTIST HOSPITAL,25.6782,-80.456,9555 SW 162 AVE,MIAMI,FL,(786) 467-2011,MIAMI-DADE,http://baptisthealth.net/en/facilities/West-Kendall-Baptist-Hospital/Pages/default.aspx
LINCOLN SURGICAL HOSPITAL,40.7947,-96.6235,"1710 SOUTH 70TH ST, SUITE 200",LINCOLN,NE,(402) 484-9090,LANCASTER,http://www.lincolnsurgery.com
BASIN CARE AND REHABILITATION,40.2989,-109.995,187 WEST LAGOON STREET,ROOSEVELT,UT,(435) 722-2497,DUCHESNE,Not Available
MARTIN MEMORIAL MEDICAL CENTER,27.2,-80.2428,200 SE HOSPITAL AVE,STUART,FL,(772) 287-5200,MARTIN,http://www.martinhealth.org/
OGALLALA COMMUNITY HOSPITAL,41.1512,-101.719,2601 NORTH SPRUCE ST,OGALLALA,NE,(308) 284-4011,KEITH,"http://www.bannerhealth.com/Locations/Nebraska/Ogallala+Commu
nity+Hospital"
BENCHMARK REGIONAL HOSPITAL,40.8778,-111.896,592 WEST 1350 SOUTH,WOODS CROSS,UT,(801) 299-5300,DAVIS,"www.peakbehavioralhealth.com/



"
MARION-CITRUS MENTAL HEALTH CENTERS,29.1311,-82.219,5664 SW 60TH AVE,OCALA,FL,(352) 291-5500,MARION,http://www.thecenters.us
AVERA CREIGHTON HOSPITAL,42.4659,-97.9169,1503 MAIN ST,CREIGHTON,NE,(402) 358-5700,KNOX,http://www.avera.org/creighton/
ASHLEY VALLEY MEDICAL CENTER,40.458,-109.532,151 WEST 200 NORTH,VERNAL,UT,(435) 789-3342,UINTAH,http://www.ashleyregional.com
BLAKE MEDICAL CENTER,27.4822,-82.6237,2020 59TH ST W,BRADENTON,FL,(941) 792-6611,MANATEE,http://www.blakemedicalcenter.com
MARY LANNING MEMORIAL HOSPITAL,40.5909,-98.3881,715 N ST JOSEPH AVE,HASTINGS,NE,(402) 463-4521,ADAMS,http://www.marylanning.org
UTAH VALLEY REGIONAL MEDICAL CENTER,40.2479,-111.666,1034 NORTH 500 WEST,PROVO,UT,(801) 357-7850,UTAH,http://www.utahvalleyregional.org
LAKEWOOD RANCH MEDICAL CENTER,27.3906,-82.4354,8330 LAKEWOOD RANCH BLVD,BRADENTON,FL,(941) 782-2100,MANATEE,http://www.lakewoodranchmedicalcenter.com
ANTELOPE MEMORIAL HOSPITAL,42.1347,-98.0306,102 WEST 9TH ST,NELIGH,NE,(402) 887-4151,ANTELOPE,http://www.amhne.org/
UTAH STATE HOSPITAL,40.2348,-111.635,1300 EAST CENTER STREET,PROVO,UT,(801) 344-4400,UTAH,http://www.ush.utah.gov
MANATEE GLENS HOSPITAL,27.4757,-82.5397,2020 26TH AVE E,BRADENTON,FL,(941) 782-4299,MANATEE,http://www.manateeglens.org
TILDEN COMMUNITY HOSPITAL,42.0474,-97.8378,308 WEST 2ND,TILDEN,NE,(402) 368-5343,ANTELOPE,http://www.tildenhospital.org
GUNNISON VALLEY HOSPITAL,39.1563,-111.816,64 EAST 100 NORTH STREET,GUNNISON,UT,(435) 528-7246,SANPETE,http://www.gvhospital.org
MANATEE PALMS YOUTH SERVICES,27.4597,-82.613,4480 51ST ST W,BRADENTON,FL,(941) 792-2222,MANATEE,http://www.mpys.com
PROVIDENCE MEDICAL CENTER,42.2419,-97.0092,1200 PROVIDENCE RD,WAYNE,NE,(402) 375-3800,WAYNE,http://www.providencemedical.com
BEAR RIVER VALLEY HOSPITAL,41.7241,-112.183,905 NORTH 1000 WEST,TREMONTON,UT,(435) 207-4500,BOX ELDER,http://www.intermountainhealthcare.org/hospitals/bearriver
ORCHARD HOSPITAL,39.3675,-121.69,240 SPRUCE STREET,GRIDLEY,CA,NOT AVAILABLE,BUTTE,http://www.orchardhospital.com/
MEMORIAL COMMUNITY HOSPITAL,41.5506,-96.1463,810 NORTH 22ND ST,BLAIR,NE,(402) 426-2182,WASHINGTON,http://www.mchhs.org
TOSH - THE ORTHOPEDIC SPECIALTY HOSPITAL,40.6444,-111.884,5848 WEST FASHION BOULEVARD,MURRAY,UT,(801) 314-4100,SALT LAKE,http://www.intermountainhealthcare.org
FEATHER RIVER HOSPITAL,39.7569,-121.571,5974 PENTZ ROAD,PARADISE,CA,NOT AVAILABLE,BUTTE,http://www.frhosp.org
PENDER COMMUNITY HOSPITAL,42.1067,-96.7109,100 HOSPITAL DRIVE,PENDER,NE,(402) 385-3083,THURSTON,http://www.pendercommunityhospital.com
SALT LAKE REGIONAL MEDICAL CENTER,40.7679,-111.861,1050 EAST SOUTH TEMPLE,SALT LAKE CITY,UT,(801) 350-4111,SALT LAKE,http://www.saltlakeregional.com
OROVILLE HOSPITAL,39.5061,-121.541,2767 OLIVE HIGHWAY,OROVILLE,CA,NOT AVAILABLE,BUTTE,http://www.orovillehospital.com
GENOA COMMUNITY HOSPITAL,41.4439,-97.7326,606/706 EWING AVE,GENOA,NE,(402) 993-2283,NANCE,http://genoamedical.org/
